koi_period,koi_duration,koi_depth,koi_prad,koi_srad,koi_teq,koi_insol,koi_impact,koi_model_snr,koi_steff,koi_slogg,koi_kepmag,koi_disposition
-0.04930040137066701,-0.7841691362859572,-0.2824993598676047,-0.02711420118181354,-0.1572976092383703,-0.4102974513136597,-0.04794076469048708,0.1382397060278556,-0.309369509270881,-0.8807286795188459,0.6584706029702575,0.7676794134568967,0
-0.05209690032705888,-0.3879960656495025,-0.28898262081896386,-0.03325527216171474,-0.1047448849011322,0.21795280244547524,-0.04449986583767612,-0.03316349014611097,-0.3156524432132471,0.09058666884834599,0.06670593816460012,-1.077598678702633,0
-0.046097580812451154,-0.4817390761111693,-0.2551643655976299,-0.03257293094172572,-0.20495411702244953,-0.8049974248649377,-0.04833444543831953,-0.016739838944772694,-0.23736708629136596,-2.5334706870118584,1.1092288437401936,1.2052345410904777,1
-0.049789432184563116,-0.20715652109568167,-0.2553005481232399,-0.03170863206307296,-0.12073919230811771,-0.08215930762162083,-0.04679532357177382,-0.10303866071180466,-0.04875340934153692,0.35788662905792207,0.24238607302877924,0.7517155447870146,1
-0.04927513222875429,0.2896829728873486,-0.2527750918224197,-0.03185484803878489,-0.14065047295763028,-0.2946900626107706,-0.04765865084778785,-0.05615660182798452,0.06559598840952538,-0.2783625720043083,0.5683189548162711,0.5833692933591696,1
-0.04045767000203165,-0.445475777956213,-0.2744329770560299,-0.03280687650286481,-0.19075508901828894,-0.8085006790680557,-0.048335448286904996,-0.21024031128053985,-0.27996537842060787,-2.0453031540469517,0.9058097402132482,0.8046865635552595,1
-0.04722432511333133,-0.6593938507379321,-0.27645747620907063,-0.032813374990674236,-0.19075508901828894,-0.6975642959693237,-0.048286747452473244,-0.03196904278601364,-0.28851016858222567,-2.0453031540469517,0.9058097402132482,0.8046865635552595,1
-0.04551300148043743,-0.27159041701123393,-0.27811963257075634,-0.03256968169782101,-0.1597457175149497,-0.4768592811728989,-0.04805953956982834,0.04417697642019103,-0.281598941245623,-0.18800765587712764,0.6769632487454343,0.8917622108455251,1
-0.022396545130253413,0.17649286490007102,-0.2817844016081525,-0.03250144757582211,-0.11698542628402926,-0.6473509857246345,-0.048253277380933275,0.03492000937943673,-0.2214084340777562,0.1847063731474925,0.2215818465317045,-1.0115663128408494,1
-0.05216599287552423,-0.28337560427754555,-0.2804456787447905,-0.02643185996182452,-0.1497900771901934,-0.062307533803952986,-0.046686953246506784,0.14271888362822063,-0.27757786352250874,-0.5167991562288128,0.5567610512067859,0.9817403797121312,-1
-0.05342673105022119,-0.544695977277941,-0.26955958810384545,-0.02289668259350044,-0.12335050780313575,0.5390844377312785,-0.03987253443022093,0.1567536401093642,-0.1964023569871393,0.03536977565951338,0.23082816941929396,0.7277697417821922,-1
-0.052629345494075976,-0.40693544623022004,-0.2790814216578765,-0.03242021647820437,-0.10654016430395709,0.3907800097992893,-0.042348880977922276,-0.2126292060007345,-0.24553490041644185,0.6364809537833956,0.3047987525200014,0.9178849050326042,1
-0.049321439891099335,-0.24705076467472342,-0.277708653163112,-0.032355231600110175,-0.10654016430395709,-0.07048179361122799,-0.04673765977810947,-0.21591393624100216,-0.2618705286665936,0.6364809537833956,0.3047987525200014,0.9178849050326042,1
-0.04420009970313819,-0.4846161387988981,-0.28367271823558327,-0.03282312272238836,-0.13885519355480536,-0.43715573353756326,-0.047992662104785005,-0.1716895227333986,-0.31251097624206403,0.11568525666145173,0.5290220825440195,1.0528521583325148,-1
-0.048395084996121815,-0.450845269282509,-0.275603903593194,-0.032592426405153974,-0.15354384321428186,-0.39044567749599185,-0.04789808094756814,-0.21292781784075884,-0.26677121714163915,-0.4427583221801508,0.6399779571950807,0.771307565427325,1
-0.010214208525351492,-0.09475106656869382,-0.27794089300589325,-0.032667159014962296,-0.15354384321428186,-0.8120039332711735,-0.048336513813527056,-0.19142776535900696,-0.3013273538246525,-0.4427583221801508,0.6399779571950807,0.771307565427325,1
